0.15350
-0.21951
-0.99997
-0.37451
0.14114
0.58893
0.01520
0.28497
0.35397
-0.40845
-0.84277
0.30164
0.01370
0.32178
0.47925
-0.28934
0.60480
-0.24963
-0.76624
-0.34360
0.02682
0.23880
0.78067
-0.03357
-0.15518
0.09818
-0.14026
-0.30383
-0.10806
0.01523
0.08566
0.39972
0.50589
0.19968
-0.35797
-0.30975
-0.25760
-0.20670
-0.23846
-0.02649
0.01968
0.24933
0.39612
0.90530
0.33621
0.10284
-0.19275
-0.44415
-0.58820
-0.55035
-0.06656
-0.34653
0.35611
0.20969
0.14676
0.17151
0.25592
0.31305
0.08951
0.09381
-0.25369
-0.34506
-0.07352
0.04132
0.32455
0.54282
0.08310
-0.21149
-0.10620
-0.16913
-0.16177
-0.15265
-0.24747
-0.18961
-0.10233
0.17731
0.13586
0.32318
0.30743
0.20493
0.22675
0.17047
-0.05475
-0.27051
-0.33994
-0.42581
-0.11084
-0.06540
0.03534
0.03561
-0.13028
-0.03256
0.33295
0.43356
0.22867
0.14966
-0.00925
-0.23703
0.07916
0.34274
0.09058
-0.27319
-0.44684
-0.24414
-0.03543
0.06836
-0.07864
-0.12228
-0.06482
-0.06061
-0.03259
0.19604
0.16357
0.14075
0.24780
0.00406
0.10535
-0.01886
-0.02820
0.12668
0.01657
0.00168
-0.12454
-0.07455
-0.05557
-0.07455
-0.01990
0.09137
-0.04050
-0.09665
0.01178
-0.05417
0.01532
0.04706
0.08032
0.05206
-0.03027
0.00061
0.02393
0.07727
0.00613
0.08319
0.23477
-0.02496
-0.64661
-0.24307
0.70236
0.07355
-0.70941
-0.25961
-0.21698
0.21078
0.99997
-0.01105
-0.43701
-0.57578
-0.30771
0.16550
0.55972
0.63562
-0.16779
-0.34290
-1.00000
-0.21677
0.94662
0.96329
0.66544
0.26657
-0.20761
-0.70352
-0.75635
-1.00000
-0.97095
-0.05859
0.33768
0.34415
0.72818
0.60141
0.39725
-0.16995
-0.05209
0.25928
-0.05655
-0.33136
-0.08524
0.24185
-0.29276
-0.30792
-0.59763
-0.52048
-0.31464
-0.43231
-0.11859
0.36938
0.56100
0.68253
0.74048
0.32379
-0.54370
-1.00000
-0.56415
-0.17151
-0.52667
-0.82590
0.08118
0.37704
0.27109
0.60278
0.62543
0.14102
0.03973
-0.27322
-0.00629
0.16962
-0.37521
-0.62479
-0.59283
-0.45163
-0.42105
-0.19907
-0.24423
0.15631
0.26535
0.48743
0.08966
-0.29410
0.34744
0.39273
0.10767
0.06522
-0.18555
-0.30698
